"order_id","order_date","order_time","total_price","details"
20128,"2015-12-08","18:32:33","66.5","The Calabrese Pizza, The Italian Vegetables Pizza, The Pepper Salami Pizza, The Thai Chicken Pizza"
20129,"2015-12-08","18:36:39","12","The Green Garden Pizza"
20130,"2015-12-08","19:06:18","35","The Calabrese Pizza, The Four Cheese Pizza"
20131,"2015-12-08","19:33:43","37.25","The Chicken Alfredo Pizza, The Prosciutto and Arugula Pizza"
20132,"2015-12-08","19:49:39","75","The California Chicken Pizza, The Chicken Alfredo Pizza, The Southwest Chicken Pizza, The Thai Chicken Pizza"
20133,"2015-12-08","19:50:29","20.75","The Pepper Salami Pizza"
20134,"2015-12-08","19:51:52","61.5","The Sicilian Pizza, The Spicy Italian Pizza, The Greek Pizza"
20135,"2015-12-08","19:57:15","41.25","The Classic Deluxe Pizza, The Thai Chicken Pizza"
20136,"2015-12-08","20:01:01","36.75","The Napolitana Pizza, The Prosciutto and Arugula Pizza"
20137,"2015-12-08","20:19:01","17.95","The Four Cheese Pizza"
20138,"2015-12-08","20:20:00","30.5","The Big Meat Pizza, The Five Cheese Pizza"
20139,"2015-12-08","20:28:45","34.45","The Four Cheese Pizza, The Spinach Supreme Pizza"
20140,"2015-12-08","21:40:56","12.75","The California Chicken Pizza"
20141,"2015-12-08","21:49:37","16.5","The Hawaiian Pizza"
20142,"2015-12-08","22:09:00","12","The Big Meat Pizza"
20143,"2015-12-08","22:25:50","16.75","The Chicken Alfredo Pizza"
20144,"2015-12-09","11:34:18","12.25","The Sicilian Pizza"
20145,"2015-12-09","11:50:30","21.75","The Big Meat Pizza, The Pepperoni Pizza"
20146,"2015-12-09","11:55:19","12.5","The Soppressata Pizza"
20147,"2015-12-09","12:01:20","37.25","The Prosciutto and Arugula Pizza, The Southwest Chicken Pizza"
20148,"2015-12-09","12:04:49","59","The Chicken Alfredo Pizza, The Classic Deluxe Pizza, The Pepperoni Pizza, The Spicy Italian Pizza"
20149,"2015-12-09","12:10:13","16","The Classic Deluxe Pizza"
20150,"2015-12-09","12:10:52","47.15","The Brie Carre Pizza, The Italian Supreme Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20151,"2015-12-09","12:23:45","16","The Mexicana Pizza"
20152,"2015-12-09","12:24:30","66.25","The Barbecue Chicken Pizza, The Chicken Alfredo Pizza, The Southwest Chicken Pizza, The Greek Pizza"
20153,"2015-12-09","12:44:33","53.5","The California Chicken Pizza, The Italian Vegetables Pizza, The Greek Pizza"
20154,"2015-12-09","12:51:56","41.25","The Classic Deluxe Pizza, The Prosciutto and Arugula Pizza"
20155,"2015-12-09","12:54:04","20.5","The Italian Capocollo Pizza"
20156,"2015-12-09","13:05:17","30.45","The Four Cheese Pizza, The Pepperoni Pizza"
20157,"2015-12-09","13:10:25","20.25","The Vegetables + Vegetables Pizza"
20158,"2015-12-09","13:12:23","12.5","The Pepper Salami Pizza"
20159,"2015-12-09","13:12:50","16.5","The Pepper Salami Pizza"
20160,"2015-12-09","13:18:31","20.75","The California Chicken Pizza"
20161,"2015-12-09","13:20:50","54.25","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepper Salami Pizza"
20162,"2015-12-09","13:24:22","12.5","The Prosciutto and Arugula Pizza"
20163,"2015-12-09","13:41:22","232.5","The California Chicken Pizza, The Green Garden Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza, The Italian Supreme Pizza, The Mexicana Pizza, The Napolitana Pizza, The Pepperoni Pizza, The Pepper Salami Pizza, The Southwest Chicken Pizza, The Southwest Chicken Pizza, The Spinach Supreme Pizza, The Spinach Supreme Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
20164,"2015-12-09","13:56:09","69.25","The Barbecue Chicken Pizza, The Mexicana Pizza, The Soppressata Pizza, The Greek Pizza"
20165,"2015-12-09","14:24:18","16.5","The Hawaiian Pizza"
20166,"2015-12-09","14:37:14","12.25","The Sicilian Pizza"
20167,"2015-12-09","14:56:09","47.5","The Four Cheese Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza"
20168,"2015-12-09","15:04:39","46.75","The Italian Capocollo Pizza, The Pepperoni Pizza, The Spinach Supreme Pizza"
20169,"2015-12-09","15:04:51","231","The Big Meat Pizza, The Calabrese Pizza, The California Chicken Pizza, The Italian Vegetables Pizza, The Napolitana Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza, The Spicy Italian Pizza, The Spinach Supreme Pizza, The Thai Chicken Pizza"
20170,"2015-12-09","15:21:09","20.25","The Mexicana Pizza"
20171,"2015-12-09","15:32:44","40","The Big Meat Pizza, The Mexicana Pizza, The Greek Pizza"
20172,"2015-12-09","15:44:45","12","The Green Garden Pizza"
20173,"2015-12-09","15:47:50","53","The Barbecue Chicken Pizza, The Classic Deluxe Pizza, The Sicilian Pizza"
20174,"2015-12-09","16:02:01","10.5","The Hawaiian Pizza"
20175,"2015-12-09","16:37:07","41","The Sicilian Pizza, The Southwest Chicken Pizza"
20176,"2015-12-09","16:47:10","48.5","The California Chicken Pizza, The Pepperoni Pizza, The Pepperoni Pizza"
20177,"2015-12-09","16:57:07","12.75","The Italian Vegetables Pizza"
20178,"2015-12-09","17:05:42","33.5","The Pepperoni, Mushroom, and Peppers Pizza, The Vegetables + Vegetables Pizza"
20179,"2015-12-09","17:11:36","61.5","The Big Meat Pizza, The Italian Capocollo Pizza, The Southwest Chicken Pizza, The Southwest Chicken Pizza"
20180,"2015-12-09","17:13:46","36.75","The Spicy Italian Pizza, The Spinach and Feta Pizza"
20181,"2015-12-09","17:19:13","30.75","The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20182,"2015-12-09","17:21:45","23.65","The Brie Carre Pizza"
20183,"2015-12-09","17:31:21","22.5","The Hawaiian Pizza, The Vegetables + Vegetables Pizza"
20184,"2015-12-09","17:42:21","37.5","The California Chicken Pizza, The Pepper Salami Pizza"
20185,"2015-12-09","17:56:49","25.25","The Big Meat Pizza, The Hawaiian Pizza"
20186,"2015-12-09","18:02:28","12","The Green Garden Pizza"
20187,"2015-12-09","18:12:33","41","The Mexicana Pizza, The Southwest Chicken Pizza"
20188,"2015-12-09","18:17:58","67.7","The Four Cheese Pizza, The Italian Supreme Pizza, The Italian Supreme Pizza, The Pepper Salami Pizza"
20189,"2015-12-09","18:28:50","16","The Green Garden Pizza"
20190,"2015-12-09","18:29:35","32.75","The Big Meat Pizza, The Soppressata Pizza"
20191,"2015-12-09","18:49:37","38.5","The Classic Deluxe Pizza, The Hawaiian Pizza, The Vegetables + Vegetables Pizza"
20192,"2015-12-09","18:57:57","55.75","The Five Cheese Pizza, The Prosciutto and Arugula Pizza, The Spicy Italian Pizza"
20193,"2015-12-09","19:12:43","17.95","The Four Cheese Pizza"
20194,"2015-12-09","19:14:40","59.75","The Hawaiian Pizza, The Napolitana Pizza, The Prosciutto and Arugula Pizza, The Spinach Pesto Pizza"
20195,"2015-12-09","19:25:09","16","The Italian Capocollo Pizza"
20196,"2015-12-09","19:29:01","39.25","The Barbecue Chicken Pizza, The Five Cheese Pizza"
20197,"2015-12-09","19:38:30","23","The Hawaiian Pizza, The Pepperoni Pizza"
20198,"2015-12-09","19:40:36","25.5","The California Chicken Pizza, The Chicken Pesto Pizza"
20199,"2015-12-09","20:02:37","48","The Pepperoni Pizza, The Pepper Salami Pizza, The Sicilian Pizza"
20200,"2015-12-09","20:05:38","45.7","The Four Cheese Pizza, The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20201,"2015-12-09","20:07:14","20.75","The Chicken Alfredo Pizza"
20202,"2015-12-09","20:27:02","56.45","The Four Cheese Pizza, The Green Garden Pizza, The Hawaiian Pizza, The Napolitana Pizza"
20203,"2015-12-09","20:34:29","20.75","The Thai Chicken Pizza"
20204,"2015-12-09","20:36:55","58.25","The Barbecue Chicken Pizza, The Pepperoni Pizza, The Soppressata Pizza"
20205,"2015-12-09","20:58:43","33.5","The California Chicken Pizza, The Pepper Salami Pizza"
20206,"2015-12-09","21:01:25","16","The Green Garden Pizza"
20207,"2015-12-09","21:04:13","41","The Spicy Italian Pizza, The Vegetables + Vegetables Pizza"
20208,"2015-12-09","22:44:50","50.25","The California Chicken Pizza, The Thai Chicken Pizza, The Thai Chicken Pizza"
20209,"2015-12-10","11:24:50","16.5","The Italian Supreme Pizza"
20210,"2015-12-10","11:35:25","12.5","The Soppressata Pizza"
20211,"2015-12-10","11:38:17","32.75","The Pepper Salami Pizza, The Greek Pizza"
20212,"2015-12-10","11:44:15","35.25","The Pepperoni, Mushroom, and Peppers Pizza, The Southwest Chicken Pizza"
20213,"2015-12-10","11:57:03","20.75","The Spicy Italian Pizza"
20214,"2015-12-10","12:11:20","16.75","The Chicken Alfredo Pizza"
20215,"2015-12-10","12:13:18","12","The Vegetables + Vegetables Pizza"
20216,"2015-12-10","12:18:18","20.75","The Barbecue Chicken Pizza"
20217,"2015-12-10","12:27:19","32.25","The Calabrese Pizza, The Napolitana Pizza"
20218,"2015-12-10","12:46:55","49.75","The Chicken Pesto Pizza, The Sicilian Pizza, The Thai Chicken Pizza"
20219,"2015-12-10","12:55:11","82","The California Chicken Pizza, The Prosciutto and Arugula Pizza, The Soppressata Pizza, The Vegetables + Vegetables Pizza, The Vegetables + Vegetables Pizza"
20220,"2015-12-10","13:02:40","12.75","The Chicken Pesto Pizza"
20221,"2015-12-10","13:10:21","16.5","The Spinach Pesto Pizza"
20222,"2015-12-10","13:17:32","20.25","The Sicilian Pizza"
20223,"2015-12-10","13:17:52","85.5","The Classic Deluxe Pizza, The Classic Deluxe Pizza, The Napolitana Pizza, The Pepper Salami Pizza, The Prosciutto and Arugula Pizza"
20224,"2015-12-10","13:22:44","36.25","The Mexicana Pizza, The Vegetables + Vegetables Pizza"
20225,"2015-12-10","13:31:29","25.5","The Greek Pizza"
20226,"2015-12-10","13:36:25","38.7","The Chicken Pesto Pizza, The Four Cheese Pizza"
20227,"2015-12-10","13:52:19","43","The Pepperoni, Mushroom, and Peppers Pizza, The Greek Pizza"
20228,"2015-12-10","13:52:28","28.5","The Classic Deluxe Pizza, The Spicy Italian Pizza"
20229,"2015-12-10","13:52:58","12","The Napolitana Pizza"
20230,"2015-12-10","13:55:03","66.25","The California Chicken Pizza, The Mediterranean Pizza, The Prosciutto and Arugula Pizza, The Southwest Chicken Pizza"
20231,"2015-12-10","14:05:07","90","The California Chicken Pizza, The California Chicken Pizza, The Chicken Pesto Pizza, The Hawaiian Pizza, The Pepper Salami Pizza, The Soppressata Pizza"
20232,"2015-12-10","14:19:58","12.75","The Barbecue Chicken Pizza"
20233,"2015-12-10","14:23:43","20.75","The Thai Chicken Pizza"
20234,"2015-12-10","14:49:03","53","The Mediterranean Pizza, The Southwest Chicken Pizza, The Vegetables + Vegetables Pizza"
20235,"2015-12-10","15:03:06","20.75","The Pepper Salami Pizza"
20236,"2015-12-10","15:05:44","20.25","The Vegetables + Vegetables Pizza"
20237,"2015-12-10","15:25:32","12","The Green Garden Pizza"
20238,"2015-12-10","15:49:36","49.75","The California Chicken Pizza, The Classic Deluxe Pizza, The Italian Supreme Pizza"
20239,"2015-12-10","15:54:29","12","The Napolitana Pizza"
20240,"2015-12-10","16:07:06","16","The Spinach and Feta Pizza"
20241,"2015-12-10","16:10:16","51.75","The Five Cheese Pizza, The Soppressata Pizza, The Spicy Italian Pizza"
20242,"2015-12-10","16:44:58","12","The Big Meat Pizza"
20243,"2015-12-10","17:00:03","41","The Calabrese Pizza, The Thai Chicken Pizza"
20244,"2015-12-10","17:00:51","12.75","The Thai Chicken Pizza"
20245,"2015-12-10","17:02:16","12","The Italian Capocollo Pizza"
20246,"2015-12-10","17:15:39","49.2","The Barbecue Chicken Pizza, The Four Cheese Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20247,"2015-12-10","17:27:01","32.75","The Southwest Chicken Pizza, The Spinach and Feta Pizza"
20248,"2015-12-10","17:43:42","16","The Classic Deluxe Pizza"
20249,"2015-12-10","17:44:41","20.25","The Sicilian Pizza"
20250,"2015-12-10","17:46:09","24.75","The Big Meat Pizza, The Italian Vegetables Pizza"
20251,"2015-12-10","17:51:08","37.5","The California Chicken Pizza, The Thai Chicken Pizza"
20252,"2015-12-10","17:59:56","68.45","The Four Cheese Pizza, The Hawaiian Pizza, The Hawaiian Pizza, The Spicy Italian Pizza"
20253,"2015-12-10","18:22:00","20.75","The Thai Chicken Pizza"
20254,"2015-12-10","18:41:11","12.75","The Southwest Chicken Pizza"
20255,"2015-12-10","19:27:31","18.5","The Five Cheese Pizza"
20256,"2015-12-10","19:42:29","56.75","The Calabrese Pizza, The Classic Deluxe Pizza, The Vegetables + Vegetables Pizza"
20257,"2015-12-10","19:48:59","26.5","The Big Meat Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20258,"2015-12-10","19:49:16","16.75","The Barbecue Chicken Pizza"
20259,"2015-12-10","20:13:21","49.75","The Classic Deluxe Pizza, The Italian Vegetables Pizza, The Spinach Pesto Pizza"
20260,"2015-12-10","20:16:26","36.75","The Classic Deluxe Pizza, The Thai Chicken Pizza"
20261,"2015-12-10","20:27:07","9.75","The Pepperoni Pizza"
20262,"2015-12-10","20:38:22","32.5","The Italian Capocollo Pizza, The Italian Supreme Pizza"
20263,"2015-12-10","20:45:19","49","The Italian Vegetables Pizza, The Vegetables + Vegetables Pizza, The Vegetables + Vegetables Pizza"
20264,"2015-12-10","21:05:39","20.75","The Pepper Salami Pizza"
20265,"2015-12-10","21:14:22","16.25","The Calabrese Pizza"
20266,"2015-12-10","21:31:59","65.25","The Calabrese Pizza, The Classic Deluxe Pizza, The Napolitana Pizza, The Pepper Salami Pizza"
20267,"2015-12-10","21:47:55","35.25","The Five Cheese Pizza, The Thai Chicken Pizza"
20268,"2015-12-10","22:09:21","20.75","The Spicy Italian Pizza"
20269,"2015-12-10","22:22:20","12.75","The Southwest Chicken Pizza"
20270,"2015-12-10","22:35:47","82.75","The Barbecue Chicken Pizza, The California Chicken Pizza, The Napolitana Pizza, The Spicy Italian Pizza"
20271,"2015-12-11","11:21:21","32.75","The Napolitana Pizza, The Pepper Salami Pizza"
20272,"2015-12-11","11:59:21","16.5","The Spinach Supreme Pizza"
20273,"2015-12-11","12:01:10","69.5","The California Chicken Pizza, The Classic Deluxe Pizza, The Sicilian Pizza, The Greek Pizza"
20274,"2015-12-11","12:07:10","49.5","The Barbecue Chicken Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza"
20275,"2015-12-11","12:09:30","33.5","The Chicken Pesto Pizza, The Pepper Salami Pizza"
20276,"2015-12-11","12:10:30","12","The Greek Pizza"
20277,"2015-12-11","12:12:43","20.75","The Barbecue Chicken Pizza"
20278,"2015-12-11","12:30:34","12.5","The Soppressata Pizza"
20279,"2015-12-11","12:37:55","74.9","The Brie Carre Pizza, The Hawaiian Pizza, The Prosciutto and Arugula Pizza, The Sicilian Pizza, The Vegetables + Vegetables Pizza"
20280,"2015-12-11","12:42:07","16.75","The California Chicken Pizza"
20281,"2015-12-11","12:42:33","51","The Five Cheese Pizza, The Green Garden Pizza, The Hawaiian Pizza"
20282,"2015-12-11","12:46:09","63.25","The Classic Deluxe Pizza, The Five Cheese Pizza, The Green Garden Pizza, The Southwest Chicken Pizza"
20283,"2015-12-11","12:50:20","17.95","The Four Cheese Pizza"
20284,"2015-12-11","13:02:30","9.75","The Pepperoni Pizza"
20285,"2015-12-11","13:03:09","33.5","The Barbecue Chicken Pizza, The Southwest Chicken Pizza"
20286,"2015-12-11","13:14:00","41.5","The Barbecue Chicken Pizza, The Big Meat Pizza, The Southwest Chicken Pizza"
20287,"2015-12-11","13:18:39","46","The Barbecue Chicken Pizza, The Chicken Alfredo Pizza, The Soppressata Pizza"
20288,"2015-12-11","13:22:10","12.25","The Sicilian Pizza"
20289,"2015-12-11","13:25:01","12","The Mediterranean Pizza"
20290,"2015-12-11","13:26:31","31.25","The Hawaiian Pizza, The Southwest Chicken Pizza"
20291,"2015-12-11","13:33:16","37.5","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza"
20292,"2015-12-11","13:45:57","73.5","The Green Garden Pizza, The Pepper Salami Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
20293,"2015-12-11","13:54:25","12","The Green Garden Pizza"
20294,"2015-12-11","14:17:17","39","The Hawaiian Pizza, The Mexicana Pizza, The Spicy Italian Pizza"
20295,"2015-12-11","14:19:56","20.25","The Spinach and Feta Pizza"
20296,"2015-12-11","14:33:53","11","The Pepperoni, Mushroom, and Peppers Pizza"
20297,"2015-12-11","14:44:15","18.5","The Five Cheese Pizza"
20298,"2015-12-11","14:52:26","32.75","The Big Meat Pizza, The Spicy Italian Pizza"
20299,"2015-12-11","15:23:36","254","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza, The Calabrese Pizza, The California Chicken Pizza, The Classic Deluxe Pizza, The Green Garden Pizza, The Hawaiian Pizza, The Hawaiian Pizza, The Mexicana Pizza, The Pepper Salami Pizza, The Sicilian Pizza, The Sicilian Pizza, The Southwest Chicken Pizza, The Thai Chicken Pizza"
20300,"2015-12-11","15:44:30","20.75","The Thai Chicken Pizza"
20301,"2015-12-11","16:11:08","20.75","The Spinach Supreme Pizza"
20302,"2015-12-11","16:17:02","33.25","The Pepper Salami Pizza, The Pepper Salami Pizza"
20303,"2015-12-11","16:36:49","17.95","The Four Cheese Pizza"
20304,"2015-12-11","16:57:08","38.5","The Big Meat Pizza, The Hawaiian Pizza, The Vegetables + Vegetables Pizza"
20305,"2015-12-11","17:23:02","32","The Classic Deluxe Pizza, The Greek Pizza"
20306,"2015-12-11","17:25:36","13.25","The Hawaiian Pizza"
20307,"2015-12-11","17:42:40","33.95","The Classic Deluxe Pizza, The Four Cheese Pizza"
20308,"2015-12-11","17:50:14","42.45","The Big Meat Pizza, The Four Cheese Pizza, The Pepperoni Pizza"
20309,"2015-12-11","17:59:59","49.25","The Hawaiian Pizza, The Southwest Chicken Pizza, The Greek Pizza"
20310,"2015-12-11","18:10:32","37.5","The Italian Supreme Pizza, The Italian Vegetables Pizza"
20311,"2015-12-11","18:26:06","42","The Big Meat Pizza, The California Chicken Pizza, The Hawaiian Pizza"
20312,"2015-12-11","18:40:51","27","The Hawaiian Pizza, The Hawaiian Pizza"
20313,"2015-12-11","18:44:56","27.25","The Barbecue Chicken Pizza, The Hawaiian Pizza"
20314,"2015-12-11","18:47:38","35.9","The Brie Carre Pizza, The Sicilian Pizza"
20315,"2015-12-11","18:52:34","20.75","The Spinach Pesto Pizza"
20316,"2015-12-11","18:58:21","58","The Big Meat Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Thai Chicken Pizza"
20317,"2015-12-11","18:58:42","20.75","The Barbecue Chicken Pizza"
20318,"2015-12-11","19:01:42","44","The Chicken Pesto Pizza, The Hawaiian Pizza, The Italian Supreme Pizza"
20319,"2015-12-11","19:03:41","54","The California Chicken Pizza, The Pepper Salami Pizza"
20320,"2015-12-11","19:04:53","12.5","The Spicy Italian Pizza"
20321,"2015-12-11","19:14:15","16.75","The California Chicken Pizza"
20322,"2015-12-11","19:29:46","20.75","The Soppressata Pizza"
20323,"2015-12-11","19:45:38","40.75","The Barbecue Chicken Pizza, The Pepperoni Pizza, The Thai Chicken Pizza"
20324,"2015-12-11","19:46:41","65.25","The Barbecue Chicken Pizza, The Italian Supreme Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20325,"2015-12-11","19:56:23","67.25","The Calabrese Pizza, The Classic Deluxe Pizza, The Pepperoni Pizza, The Southwest Chicken Pizza"
20326,"2015-12-11","20:01:02","45.75","The Italian Supreme Pizza, The Pepperoni Pizza, The Thai Chicken Pizza"
20327,"2015-12-11","20:06:49","27","The Hawaiian Pizza, The Spicy Italian Pizza"
20328,"2015-12-11","20:22:12","20.75","The Barbecue Chicken Pizza"
20329,"2015-12-11","20:25:45","20.75","The California Chicken Pizza"
20330,"2015-12-11","20:41:40","50.75","The Big Meat Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Sicilian Pizza"
20331,"2015-12-11","20:45:31","40.5","The Mexicana Pizza, The Sicilian Pizza"
20332,"2015-12-11","21:08:04","28","The Spinach and Feta Pizza, The Vegetables + Vegetables Pizza"
20333,"2015-12-11","21:19:34","38.7","The Chicken Pesto Pizza, The Four Cheese Pizza"
20334,"2015-12-11","21:29:53","33.25","The Italian Supreme Pizza, The Spicy Italian Pizza"
20335,"2015-12-11","21:35:11","20.25","The Sicilian Pizza"
20336,"2015-12-11","21:40:05","20.75","The Thai Chicken Pizza"
20337,"2015-12-11","21:43:34","32.75","The Barbecue Chicken Pizza, The Napolitana Pizza"
20338,"2015-12-11","22:06:56","12","The Spinach and Feta Pizza"
20339,"2015-12-11","22:08:58","33.25","The Prosciutto and Arugula Pizza, The Thai Chicken Pizza"
20340,"2015-12-11","22:10:32","61","The Chicken Pesto Pizza, The Mediterranean Pizza, The Sicilian Pizza, The Greek Pizza"
20341,"2015-12-11","22:12:03","49.5","The Chicken Pesto Pizza, The Hawaiian Pizza, The Mexicana Pizza"
20342,"2015-12-11","22:30:21","20.75","The Barbecue Chicken Pizza"
20343,"2015-12-11","22:49:45","30.2","The Four Cheese Pizza, The Sicilian Pizza"
20344,"2015-12-12","11:52:25","20.75","The Thai Chicken Pizza"
20345,"2015-12-12","11:54:57","12","The Italian Capocollo Pizza"
20346,"2015-12-12","11:56:58","20.75","The Spinach Supreme Pizza"
20347,"2015-12-12","12:03:38","12","The Vegetables + Vegetables Pizza"
20348,"2015-12-12","12:13:14","14.5","The Pepperoni, Mushroom, and Peppers Pizza"
20349,"2015-12-12","12:27:37","34.75","The Pepperoni Pizza, The Soppressata Pizza, The Spicy Italian Pizza"
20350,"2015-12-12","12:36:35","32.75","The Barbecue Chicken Pizza, The Spinach and Feta Pizza"
20351,"2015-12-12","12:41:00","57.25","The California Chicken Pizza, The Classic Deluxe Pizza, The Classic Deluxe Pizza, The Prosciutto and Arugula Pizza"
20352,"2015-12-12","12:45:15","20.75","The Spicy Italian Pizza"
20353,"2015-12-12","13:10:21","14.75","The Four Cheese Pizza"
20354,"2015-12-12","13:20:55","179.95","The Barbecue Chicken Pizza, The Classic Deluxe Pizza, The Four Cheese Pizza, The Italian Capocollo Pizza, The Italian Supreme Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Sicilian Pizza, The Southwest Chicken Pizza, The Spinach Pesto Pizza, The Spinach and Feta Pizza"
20355,"2015-12-12","13:25:52","12","The Mexicana Pizza"
20356,"2015-12-12","13:27:36","16","The Napolitana Pizza"
20357,"2015-12-12","13:51:07","12","The Classic Deluxe Pizza"
20358,"2015-12-12","14:12:04","94.5","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Napolitana Pizza, The Pepper Salami Pizza, The Sicilian Pizza, The Spinach Pesto Pizza"
20359,"2015-12-12","14:13:34","30.2","The Four Cheese Pizza, The Sicilian Pizza"
20360,"2015-12-12","14:32:54","57","The Barbecue Chicken Pizza, The Five Cheese Pizza, The Pepperoni Pizza, The Greek Pizza"
20361,"2015-12-12","14:44:45","20.5","The Italian Capocollo Pizza"
20362,"2015-12-12","14:51:31","49","The Hawaiian Pizza, The Sicilian Pizza, The Spinach and Feta Pizza"
20363,"2015-12-12","15:05:49","16.5","The Italian Supreme Pizza"
20364,"2015-12-12","15:07:05","26","The California Chicken Pizza, The Hawaiian Pizza"
20365,"2015-12-12","15:17:38","41","The Soppressata Pizza, The Spinach and Feta Pizza"
20366,"2015-12-12","15:19:22","41.5","The Italian Supreme Pizza, The Thai Chicken Pizza"
20367,"2015-12-12","15:59:35","16","The Napolitana Pizza"
20368,"2015-12-12","16:25:29","32.75","The Green Garden Pizza, The Italian Supreme Pizza"
20369,"2015-12-12","16:28:56","32.75","The Mediterranean Pizza, The Prosciutto and Arugula Pizza"
20370,"2015-12-12","16:36:37","53.75","The Barbecue Chicken Pizza, The Napolitana Pizza, The Spinach Pesto Pizza"
20371,"2015-12-12","16:39:25","23.75","The Hawaiian Pizza, The Hawaiian Pizza"
20372,"2015-12-12","16:56:33","42.5","The Chicken Alfredo Pizza, The Hawaiian Pizza, The Spinach Supreme Pizza"
20373,"2015-12-12","17:07:50","33.25","The Barbecue Chicken Pizza, The Spinach Pesto Pizza"
20374,"2015-12-12","17:29:19","16.5","The Spinach Supreme Pizza"
20375,"2015-12-12","17:48:32","22.25","The Pepperoni Pizza, The Pepperoni Pizza"
20376,"2015-12-12","17:53:23","57.75","The Italian Vegetables Pizza, The Napolitana Pizza, The Pepper Salami Pizza, The Spicy Italian Pizza"
20377,"2015-12-12","18:09:09","11","The Pepperoni, Mushroom, and Peppers Pizza"
20378,"2015-12-12","18:26:11","28.5","The Italian Capocollo Pizza, The Spicy Italian Pizza"
20379,"2015-12-12","18:30:48","21.75","The Big Meat Pizza, The Pepperoni Pizza"
20380,"2015-12-12","18:33:17","50.25","The Hawaiian Pizza, The Pepperoni Pizza, The Prosciutto and Arugula Pizza, The Greek Pizza"
20381,"2015-12-12","18:35:18","38.25","The Chicken Pesto Pizza, The Italian Vegetables Pizza, The Thai Chicken Pizza"
20382,"2015-12-12","19:03:40","69","The Mexicana Pizza, The Pepper Salami Pizza, The Vegetables + Vegetables Pizza, The Vegetables + Vegetables Pizza"
20383,"2015-12-12","19:21:40","41","The Classic Deluxe Pizza, The Spinach Pesto Pizza, The Spinach Supreme Pizza"
20384,"2015-12-12","19:37:54","18.5","The Five Cheese Pizza"
20385,"2015-12-12","19:53:48","39.25","The Five Cheese Pizza, The Pepper Salami Pizza"
20386,"2015-12-12","19:54:42","36","The Five Cheese Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20387,"2015-12-12","19:57:08","17.5","The Pepperoni, Mushroom, and Peppers Pizza"
20388,"2015-12-12","20:26:01","16","The Vegetables + Vegetables Pizza"
20389,"2015-12-12","20:29:06","37.5","The Thai Chicken Pizza, The Thai Chicken Pizza"
20390,"2015-12-12","20:29:18","52.5","The Big Meat Pizza, The Classic Deluxe Pizza, The Spinach Supreme Pizza"
20391,"2015-12-12","20:30:54","20.75","The Thai Chicken Pizza"
20392,"2015-12-12","20:33:03","49.5","The California Chicken Pizza, The Sicilian Pizza, The Spinach Supreme Pizza"
20393,"2015-12-12","20:39:15","12","The Big Meat Pizza"
20394,"2015-12-12","20:59:19","28.5","The Pepperoni Pizza, The Vegetables + Vegetables Pizza"
20395,"2015-12-12","21:07:05","24.5","The Sicilian Pizza"
20396,"2015-12-12","21:10:02","33.5","The Chicken Pesto Pizza, The Spinach Supreme Pizza"
20397,"2015-12-12","21:30:34","63.5","The California Chicken Pizza, The Italian Supreme Pizza, The Italian Vegetables Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
20398,"2015-12-12","21:32:44","16.75","The Thai Chicken Pizza"
20399,"2015-12-12","22:47:24","66.5","The Barbecue Chicken Pizza, The Italian Capocollo Pizza, The Spicy Italian Pizza, The Spinach Pesto Pizza"
20400,"2015-12-13","11:38:52","66.25","The Italian Capocollo Pizza, The Mexicana Pizza, The Greek Pizza"
20401,"2015-12-13","11:52:09","57.65","The Barbecue Chicken Pizza, The Brie Carre Pizza, The Hawaiian Pizza"
20402,"2015-12-13","12:03:46","16","The Mexicana Pizza"
20403,"2015-12-13","12:43:38","74","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza, The Sicilian Pizza, The Spinach and Feta Pizza"
20404,"2015-12-13","12:45:19","12.25","The Sicilian Pizza"
